DEBUG	2017-07-07 21:42:30,444	com.crawler.core.balancers.TwitterBalancer                  	TwitterBalancer preStart
DEBUG	2017-07-07 21:42:33,191	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#1073981041]
TRACE	2017-07-07 21:42:33,194	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:42:33,194	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:42:33,196	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:42:33,197	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:42:33,197	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:42:33,197	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:42:33,198	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:42:33,198	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:42:33,198	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:42:33,198	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:42:33,199	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
INFO	2017-07-07 21:42:33,219	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-6#-1412143014
INFO	2017-07-07 21:42:33,220	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-7#787485424
INFO	2017-07-07 21:42:33,221	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-8#2066858622
INFO	2017-07-07 21:42:33,221	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-9#1996755471
INFO	2017-07-07 21:42:33,222	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-10#960165336
INFO	2017-07-07 21:42:33,222	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-11#1629387751
INFO	2017-07-07 21:42:33,223	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-12#-1802497384
INFO	2017-07-07 21:42:33,224	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-13#-1462518369
INFO	2017-07-07 21:42:33,225	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-14#-987694518
INFO	2017-07-07 21:42:33,226	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:63977/user/CrawlerAgent/twitter-worker-15#359996471
INFO	2017-07-07 21:42:33,341	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,342	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,342	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,342	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,343	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,344	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,344	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,344	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,343	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
INFO	2017-07-07 21:42:33,344	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-1107370852]
DEBUG	2017-07-07 21:42:33,390	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,390	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,391	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,391	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,392	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,392	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,392	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,392	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,392	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,392	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,393	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:42:33,394	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:42:33,394	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
INFO	2017-07-07 21:43:00,894	SimpleBalancer                                              	actual tasks count = 0
INFO	2017-07-07 21:43:00,896	SimpleBalancer                                              	apps: 
DEBUG	2017-07-07 21:43:33,937	com.crawler.core.balancers.TwitterBalancer                  	TwitterBalancer preStart
DEBUG	2017-07-07 21:43:34,499	SimpleBalancer                                              	SimpleBalancer preStart
TRACE	2017-07-07 21:43:36,370	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/simple-worker-0#-78776954
TRACE	2017-07-07 21:43:36,429	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/simple-worker-1#219641735
TRACE	2017-07-07 21:43:36,430	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/simple-worker-2#380263466
TRACE	2017-07-07 21:43:36,440	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/simple-worker-3#-1155176545
TRACE	2017-07-07 21:43:36,440	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/simple-worker-4#-1182830486
TRACE	2017-07-07 21:43:36,441	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/simple-worker-5#179660636
DEBUG	2017-07-07 21:43:36,521	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,522	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,538	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
TRACE	2017-07-07 21:43:36,543	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,544	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,545	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,545	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,546	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,546	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
DEBUG	2017-07-07 21:43:36,574	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,575	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
TRACE	2017-07-07 21:43:36,578	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,579	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,579	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,579	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
DEBUG	2017-07-07 21:43:36,580	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
TRACE	2017-07-07 21:43:36,582	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,582	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
INFO	2017-07-07 21:43:36,586	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-6#1758537029
INFO	2017-07-07 21:43:36,587	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-7#-2048972769
INFO	2017-07-07 21:43:36,588	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-8#-768828441
INFO	2017-07-07 21:43:36,590	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-9#-362708907
INFO	2017-07-07 21:43:36,592	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-10#-1315659047
INFO	2017-07-07 21:43:36,593	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-11#-1053938113
INFO	2017-07-07 21:43:36,593	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-12#82288498
INFO	2017-07-07 21:43:36,594	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-13#898794359
INFO	2017-07-07 21:43:36,595	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-14#1265804639
INFO	2017-07-07 21:43:36,595	com.crawler.core.balancers.TwitterBalancer                  	Got WorkerAdded akka.tcp://crawler@192.168.0.67:64360/user/CrawlerAgent/twitter-worker-15#-731474047
TRACE	2017-07-07 21:43:36,684	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64361/user/CrawlerAgent/simple-worker-0#-920408058
TRACE	2017-07-07 21:43:36,685	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64361/user/CrawlerAgent/simple-worker-1#-915939188
TRACE	2017-07-07 21:43:36,686	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64361/user/CrawlerAgent/simple-worker-2#988515891
TRACE	2017-07-07 21:43:36,690	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64361/user/CrawlerAgent/simple-worker-3#112773576
TRACE	2017-07-07 21:43:36,691	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64361/user/CrawlerAgent/simple-worker-4#-69965366
TRACE	2017-07-07 21:43:36,691	SimpleBalancer                                              	Got SimpleWorkerAdded akka.tcp://crawler@192.168.0.67:64361/user/CrawlerAgent/simple-worker-5#-1564296279
INFO	2017-07-07 21:43:36,767	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,771	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,777	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,778	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,777	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,778	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,778	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,788	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,800	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
INFO	2017-07-07 21:43:36,800	TwitterParrallelTypedWorkerActor                            	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/TwitterBalancer#-628854973]
DEBUG	2017-07-07 21:43:36,804	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,805	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,808	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,811	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
DEBUG	2017-07-07 21:43:36,813	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
TRACE	2017-07-07 21:43:36,814	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,814	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,814	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,814	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,815	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,815	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,815	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,816	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
TRACE	2017-07-07 21:43:36,816	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,816	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
DEBUG	2017-07-07 21:43:36,822	WorkerActor                                                 	Init balancer with sender=Actor[akka.tcp://crawler@192.168.0.67:2551/user/CrawlerMaster/SimpleBalancer#-23139132]
TRACE	2017-07-07 21:43:36,824	SimpleBalancer                                              	Got SimpleWorkerTaskRequest(SimpleWorkerTaskRequest(null))
TRACE	2017-07-07 21:43:36,824	SimpleBalancer                                              	Task not found for workerTaskRequest SimpleWorkerTaskRequest(null)
DEBUG	2017-07-07 21:43:36,842	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:43:36,842	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:43:36,843	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:43:36,843	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
DEBUG	2017-07-07 21:43:36,843	com.crawler.core.balancers.TwitterBalancer                  	Got TwitterTypedWorkerTaskRequest(TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null))
TRACE	2017-07-07 21:43:36,843	com.crawler.core.balancers.TwitterBalancer                  	Task not found for workerTaskRequest TwitterTypedWorkerTaskRequest(Set(TwitterRePostersTask, TwitterSearchPostsTask, TwitterPostsTask, TwitterProfileTask, TwitterFollowersTask, TwitterRePostsTask),null)
